Price,Close,High,Low,Open,Volume,RSI,EMA_20,MACD,MACD_SIGNAL,ATR,Bullish,Bearish,Close_lag1,RSI_lag1,Target
2026-04-13 08:00:00+00:00,4746.2998046875,4761.2001953125,4743.2998046875,4756.7001953125,3351,45.856058264971736,4754.0110934659515,-9.001050815673807,-10.262860685987537,22.630079820769218,0,1,4756.39990234375,49.06893997256734,0
2026-04-13 09:00:00+00:00,4737.39990234375,4751.5,4733.2001953125,4746.2998046875,4062,43.173497060089424,4752.429075263837,-9.229734767918671,-10.056235502373765,22.32077445410713,0,1,4746.2998046875,45.856058264971736,1
2026-04-13 10:00:00+00:00,4744.2001953125,4746.2001953125,4730.5,4737.39990234375,2368,45.783330663564776,4751.645372411328,-8.761247430797994,-9.79723788805861,21.847875943992335,1,0,4737.39990234375,43.173497060089424,0
2026-04-13 11:00:00+00:00,4729.10009765625,4751.39990234375,4725.2001953125,4744.7998046875,3912,41.25277122604968,4749.498203387035,-9.498921866535056,-9.7375746837539,22.158721021653598,0,1,4744.2001953125,45.783330663564776,1
2026-04-13 12:00:00+00:00,4745.89990234375,4747.7998046875,4725.60009765625,4728.60009765625,6057,47.479788559215315,4749.155508049579,-8.628466741496595,-9.51575309530244,22.161648593767627,1,0,4729.10009765625,41.25277122604968,1
2026-04-13 13:00:00+00:00,4753.2998046875,4768.0,4743.0,4745.7998046875,13761,49.99410719528968,4749.550202967476,-7.257850525038521,-9.064172581249657,22.36438797992708,1,0,4745.89990234375,47.479788559215315,0
2026-04-13 14:00:00+00:00,4742.2001953125,4754.2998046875,4731.89990234375,4753.2001953125,8407,46.40547107371363,4748.850202238431,-6.986734288212574,-8.648684922642241,22.36692472020015,0,1,4753.2998046875,49.99410719528968,0
2026-04-13 15:00:00+00:00,4736.89990234375,4743.10009765625,4722.5,4742.60009765625,5623,44.75345583946849,4747.712078438937,-7.117515772100887,-8.34245109253397,22.240722787060854,0,1,4742.2001953125,46.40547107371363,1
2026-04-13 16:00:00+00:00,4756.39990234375,4770.60009765625,4731.5,4737.2001953125,14166,51.58259262899073,4748.5394902393955,-5.583313051249206,-7.790623484277019,23.44496384914579,1,0,4736.89990234375,44.75345583946849,0
2026-04-13 17:00:00+00:00,4753.2998046875,4774.39990234375,4748.39990234375,4756.7001953125,12009,50.51355238776679,4748.992853520167,-4.564976110895259,-7.145494009600667,23.62746643134966,0,1,4756.39990234375,51.58259262899073,1
2026-04-13 18:00:00+00:00,4762.0,4764.2001953125,4746.10009765625,4753.5,2668,53.4305135470214,4750.231629375389,-3.021078584425595,-6.320610924565654,23.232654375985398,1,0,4753.2998046875,50.51355238776679,1
2026-04-13 19:00:00+00:00,4765.5,4770.7001953125,4753.7998046875,4762.0,3145,54.59014036937436,4751.685759911067,-1.4978417350894233,-5.356057086670408,22.780349822343585,1,0,4762.0,53.4305135470214,1
2026-04-13 20:00:00+00:00,4766.60009765625,4768.39990234375,4762.2001953125,4765.2998046875,1091,54.96969090602032,4753.106173029656,-0.1995960516624109,-4.324764879668809,21.596018194408327,1,0,4765.5,54.59014036937436,1
2026-04-13 22:00:00+00:00,4782.0,4783.2998046875,4767.60009765625,4769.2998046875,0,60.008815832932754,4755.857966074451,2.048304839431694,-3.0501509358487087,21.24628168275416,1,0,4766.60009765625,54.96969090602032,0
2026-04-13 23:00:00+00:00,4781.2998046875,4789.7001953125,4778.2001953125,4782.0,2053,59.6817930760912,4758.280998323313,3.7302822096398813,-1.6940643067509908,20.550118705414576,0,1,4782.0,60.008815832932754,1
2026-04-14 00:00:00+00:00,4792.7001953125,4799.39990234375,4775.5,4781.7001953125,3390,63.1983335478327,4761.559017084188,5.9149932793507105,-0.17225278953065049,20.789388965295675,1,0,4781.2998046875,59.6817930760912,0
2026-04-14 01:00:00+00:00,4787.2001953125,4802.7998046875,4784.10009765625,4792.7001953125,3839,60.45864942749925,4764.001034058313,7.12050772679595,1.2862993137346697,20.640125970006697,0,1,4792.7001953125,63.1983335478327,1
2026-04-14 02:00:00+00:00,4797.60009765625,4800.39990234375,4784.2998046875,4787.10009765625,2277,63.66608754680238,4767.200944877164,8.813475555186415,2.791734562025019,20.31583823330979,1,0,4787.2001953125,60.45864942749925,0
2026-04-14 03:00:00+00:00,4792.2998046875,4797.7998046875,4787.89990234375,4797.7001953125,1150,60.95244155209231,4769.591312478148,9.616620989550938,4.156711847530203,19.57184281262695,0,1,4797.60009765625,63.66608754680238,1
2026-04-14 04:00:00+00:00,4796.2998046875,4799.2001953125,4789.2001953125,4790.0,1117,62.25979810457855,4772.134978402848,10.455363184683847,5.416442114960932,18.888139754582166,1,0,4792.2998046875,60.95244155209231,0
2026-04-14 05:00:00+00:00,4782.2998046875,4796.2998046875,4780.0,4796.10009765625,2584,55.283166335937096,4773.103057096624,9.876538828339108,6.308461457636567,18.70325867836201,0,1,4796.2998046875,62.25979810457855,1
2026-04-14 06:00:00+00:00,4805.39990234375,4806.2998046875,4782.39990234375,4782.60009765625,3622,62.70853472723917,4776.17894712016,11.153233646193257,7.277415895347906,19.081597344193295,1,0,4782.2998046875,55.283166335937096,0
2026-04-14 07:00:00+00:00,4800.2001953125,4820.39990234375,4790.89990234375,4805.39990234375,8922,60.2820115770443,4778.46668504324,11.611599297048997,8.144252575688125,19.8257689624652,0,1,4805.39990234375,62.70853472723917,1
2026-04-14 08:00:00+00:00,4810.0,4813.7001953125,4797.2001953125,4799.60009765625,3480,63.174240886482366,4781.469857896265,12.62014256783732,9.039430574117963,19.58821403657483,1,0,4800.2001953125,60.2820115770443,0
2026-04-14 09:00:00+00:00,4801.60009765625,4813.0,4794.7998046875,4810.5,5260,59.19524233500059,4783.387023587692,12.596414828722118,9.750827425038795,19.489069841998056,0,1,4810.0,63.174240886482366,0
2026-04-14 10:00:00+00:00,4791.10009765625,4811.10009765625,4773.2998046875,4801.7001953125,6404,54.56849807383108,4784.121602070411,11.59666899518652,10.11999573906834,20.797014351051764,0,1,4801.60009765625,59.19524233500059,1
2026-04-14 11:00:00+00:00,4797.10009765625,4805.7998046875,4789.39990234375,4790.60009765625,4787,56.653421685386434,4785.357649269063,11.159869051585702,10.327970401571815,20.482934921958783,1,0,4791.10009765625,54.56849807383108,0
2026-04-14 12:00:00+00:00,4793.2998046875,4800.2001953125,4784.2001953125,4797.10009765625,6565,54.9338372676513,4786.1140450232,10.387311604801653,10.339838642217783,20.162725284676014,0,1,4797.10009765625,56.653421685386434,1
2026-04-14 13:00:00+00:00,4818.7998046875,4828.89990234375,4792.89990234375,4793.0,13726,63.04033350452712,4789.226974515038,11.6978456666684,10.611440047107909,21.29395919291344,1,0,4793.2998046875,54.9338372676513,1
2026-04-14 14:00:00+00:00,4827.2998046875,4842.0,4816.7001953125,4818.39990234375,15730,65.2821441596256,4792.852958340987,13.269371263097128,11.143026290305754,21.580091013955336,1,0,4818.7998046875,63.04033350452712,1
2026-04-14 15:00:00+00:00,4831.89990234375,4839.7998046875,4814.39990234375,4827.2998046875,8092,66.46755505504197,4796.5717149126785,14.716364962072475,11.857694024659098,21.852934680369238,1,0,4827.2998046875,65.2821441596256,1
2026-04-14 16:00:00+00:00,4833.5,4844.0,4829.0,4832.10009765625,6345,66.89102816128005,4800.088694444804,15.809984739124047,12.648152167552087,21.363439346057152,1,0,4831.89990234375,66.46755505504197,1
2026-04-14 17:00:00+00:00,4859.5,4867.7001953125,4832.89990234375,4833.39990234375,15236,72.8834976050035,4805.746914021489,18.560712658591,13.830664265759872,22.323214604820926,1,0,4833.5,66.89102816128005,1
2026-04-14 18:00:00+00:00,4860.10009765625,4867.7998046875,4855.2001953125,4859.60009765625,4222,73.00494205260411,4810.92340770099,20.552194315553606,15.174970275718621,21.62867137411943,1,0,4859.5,72.8834976050035,1
2026-04-14 19:00:00+00:00,4868.7001953125,4870.0,4860.2998046875,4860.2998046875,3359,74.75023174679089,4816.425958902086,22.564306602668694,16.65283754110864,20.790902157664473,1,0,4860.10009765625,73.00494205260411,0
2026-04-14 20:00:00+00:00,4864.5,4870.2998046875,4863.0,4869.2001953125,1559,72.29199198855048,4821.00443900665,23.548546442544648,18.03197932139584,19.82725233836701,0,1,4868.7001953125,74.75023174679089,0
2026-04-14 22:00:00+00:00,4859.5,4874.60009765625,4857.2001953125,4862.7001953125,0,69.3674838226453,4824.670682910778,23.65245461973973,19.15607438106462,19.653870195894367,0,1,4864.5,72.29199198855048,1
2026-04-14 23:00:00+00:00,4861.7001953125,4869.0,4857.5,4859.10009765625,2473,69.94368519912899,4828.197303139514,23.6398346738697,20.052826439625637,19.071450896187628,1,0,4859.5,69.3674838226453,0
2026-04-15 00:00:00+00:00,4859.7001953125,4864.10009765625,4851.60009765625,4861.5,2620,68.67903834133652,4831.19757858456,23.201003267003216,20.682461805101156,18.60206154645994,0,1,4861.7001953125,69.94368519912899,1
2026-04-15 01:00:00+00:00,4871.0,4895.39990234375,4852.5,4860.10009765625,8495,71.78326318692146,4834.98828538603,23.494199510006183,21.24480934608216,20.33762160340923,1,0,4859.7001953125,68.67903834133652,0
2026-04-15 02:00:00+00:00,4847.7001953125,4877.2001953125,4844.5,4870.2998046875,4517,58.83479597446666,4836.198943474265,21.59749762264346,21.31534700139442,21.220662582629995,0,1,4871.0,71.78326318692146,1
2026-04-15 03:00:00+00:00,4849.60009765625,4853.60009765625,4841.0,4848.2001953125,2928,59.47669061720354,4837.475243872549,20.01691145771383,21.055659892658305,20.60490794503142,1,0,4847.7001953125,58.83479597446666,0
2026-04-15 04:00:00+00:00,4848.89990234375,4851.60009765625,4844.5,4848.0,1089,59.11086559990961,4838.563306584092,18.494591486385616,20.54344621140377,19.640278638689892,1,0,4849.60009765625,59.47669061720354,0
2026-04-15 05:00:00+00:00,4843.2998046875,4854.2998046875,4835.89990234375,4849.10009765625,3173,56.136898852040204,4839.01440164156,16.644394641838517,19.76363589749072,19.55168033190847,0,1,4848.89990234375,59.11086559990961,0
2026-04-15 06:00:00+00:00,4834.89990234375,4848.5,4834.2001953125,4843.39990234375,3181,51.91754222667246,4838.622544565578,14.33505282861097,18.67791928371477,19.176546357307867,0,1,4843.2998046875,56.136898852040204,0
2026-04-15 07:00:00+00:00,4834.10009765625,4840.0,4827.39990234375,4835.2001953125,5425,51.52046771987274,4838.191835336119,12.298574933449345,17.402050413661684,18.706800021518017,0,1,4834.89990234375,51.91754222667246,1
2026-04-15 08:00:00+00:00,4841.60009765625,4845.39990234375,4827.10009765625,4833.7998046875,4178,54.99636902693846,4838.51643174756,11.161179717200866,16.153876274369523,18.677728926231016,1,0,4834.10009765625,51.52046771987274,0
2026-04-15 09:00:00+00:00,4821.2001953125,4842.39990234375,4808.39990234375,4841.39990234375,7859,45.450795761195934,4836.867266372793,8.515522540670645,14.626205527629747,19.772176860071657,0,1,4841.60009765625,54.99636902693846,1
2026-04-15 10:00:00+00:00,4822.7998046875,4829.2001953125,4812.7001953125,4820.60009765625,3680,46.238762329975835,4835.527508117051,6.473275386229943,12.995619499349786,19.53844994149511,1,0,4821.2001953125,45.450795761195934,1
2026-04-15 11:00:00+00:00,4835.7001953125,4837.7998046875,4818.39990234375,4822.7998046875,3358,52.231614184758484,4835.543954516618,5.828545666810896,11.562204732842009,19.52855368451332,1,0,4822.7998046875,46.238762329975835,0
2026-04-15 12:00:00+00:00,4833.89990234375,4838.7001953125,4829.2998046875,4835.0,4057,51.371002316772,4835.387378119202,5.1133802576014205,10.272439837793891,18.805113465976653,0,1,4835.7001953125,52.231614184758484,1
2026-04-15 13:00:00+00:00,4851.89990234375,4853.5,4831.10009765625,4834.39990234375,7410,58.69847164551874,4836.959999473921,5.930690774515824,9.404090025138279,19.06188410010332,1,0,4833.89990234375,51.371002316772,0
2026-04-15 14:00:00+00:00,4838.39990234375,4854.60009765625,4836.2001953125,4851.7001953125,7008,52.329736535016515,4837.097133080571,5.426524475523365,8.608576915215297,19.014599688935228,0,1,4851.89990234375,58.69847164551874,0
2026-04-15 15:00:00+00:00,4823.5,4839.0,4807.89990234375,4839.0,10578,46.352092202482396,4835.802168025279,3.781085456292203,7.643078623430679,19.877849543743423,0,1,4838.39990234375,52.329736535016515,1
2026-04-15 16:00:00+00:00,4825.89990234375,4835.0,4822.0,4824.0,6127,47.39442905466915,4834.859095103228,2.6402797398004623,6.642518846704636,19.386574576333178,1,0,4823.5,46.352092202482396,0
2026-04-15 17:00:00+00:00,4814.7998046875,4830.7998046875,4812.89990234375,4826.2001953125,5612,43.21244778018208,4832.948686492207,0.8309195535621257,5.480198988076134,19.28038370257724,0,1,4825.89990234375,47.39442905466915,1
2026-04-15 18:00:00+00:00,4822.2001953125,4825.2998046875,4812.2001953125,4814.7998046875,3533,46.59576716290904,4831.925020665568,-0.005794953359327337,4.383000199789042,18.83889982203601,1,0,4814.7998046875,43.21244778018208,0
2026-04-15 19:00:00+00:00,4818.2998046875,4826.10009765625,4817.10009765625,4822.2001953125,1686,45.07160554990504,4830.627381048609,-0.9724167399408543,3.311916811843063,18.13612126331915,0,1,4822.2001953125,46.59576716290904,0
2026-04-15 20:00:00+00:00,4813.89990234375,4819.39990234375,4810.5,4818.7001953125,1178,43.34900987612961,4829.034287838623,-2.0696491900125693,2.2356036114719364,17.476391340492782,0,1,4818.2998046875,45.07160554990504,1
2026-04-15 22:00:00+00:00,4829.2001953125,4833.7998046875,4812.39990234375,4813.60009765625,0,50.4420876134214,4829.050088550421,-1.685182306493516,1.451446427878846,17.756642126439726,1,0,4813.89990234375,43.34900987612961,1
2026-04-15 23:00:00+00:00,4845.39990234375,4848.60009765625,4829.2001953125,4829.2001953125,2689,56.63329981430389,4830.607213673595,-0.07247313535754074,1.1466625152315688,17.8740178562476,1,0,4829.2001953125,50.4420876134214,1
2026-04-16 00:00:00+00:00,4854.7001953125,4859.7001953125,4841.10009765625,4845.39990234375,6260,59.742732315768926,4832.901783353491,1.9337750633003452,1.3040850248453242,17.925880699104916,1,0,4845.39990234375,56.63329981430389,0
2026-04-16 01:00:00+00:00,4839.89990234375,4858.60009765625,4832.89990234375,4854.7001953125,3063,53.20488691349459,4833.5682708763725,2.302934468579224,1.5038549135921042,18.481188885775993,0,1,4854.7001953125,59.742732315768926,1
2026-04-16 02:00:00+00:00,4842.10009765625,4847.2001953125,4834.60009765625,4840.7001953125,1734,54.01060455449609,4834.38082580779,2.741431811392431,1.7513702931521697,18.06111094080985,1,0,4839.89990234375,53.20488691349459,1
2026-04-16 03:00:00+00:00,4847.7001953125,4849.60009765625,4841.5,4841.7998046875,1357,56.083280064879105,4835.64933718919,3.5004739094056276,2.1011910164028613,17.34960999191272,1,0,4842.10009765625,54.01060455449609,1
2026-04-16 04:00:00+00:00,4855.7001953125,4856.10009765625,4845.2001953125,4846.2998046875,1204,58.93081321569363,4837.558942724743,4.693450209451839,2.619642855012657,16.888916588472522,1,0,4847.7001953125,56.083280064879105,0
2026-04-16 05:00:00+00:00,4844.10009765625,4861.2998046875,4843.7001953125,4855.5,4390,53.51265442567849,4838.181909861077,4.6492677231271955,3.0255678286355647,16.93968035893877,0,1,4855.7001953125,58.93081321569363,1
2026-04-16 06:00:00+00:00,4848.2998046875,4852.10009765625,4836.0,4843.60009765625,8371,55.12141166982283,4839.1455188921655,4.896688071397875,3.3997918771880267,16.87971016588957,1,0,4844.10009765625,53.51265442567849,0
2026-04-16 07:00:00+00:00,4843.0,4852.7998046875,4838.2998046875,4848.0,6619,52.64545955636085,4839.512612331007,4.611956767234915,3.6422248551974046,16.70973086832603,0,1,4848.2998046875,55.12141166982283,0
2026-04-16 08:00:00+00:00,4834.7001953125,4843.2001953125,4827.7998046875,4842.7998046875,4341,48.93812383244354,4839.054286900673,3.6742260921255365,3.648625102583031,16.616206565231312,0,1,4843.0,52.64545955636085,0
2026-04-16 09:00:00+00:00,4834.2001953125,4839.5,4827.7001953125,4834.89990234375,3324,48.715559531555314,4838.591992463705,2.8577792544510885,3.490455932956643,16.272177859679076,0,1,4834.7001953125,48.93812383244354,1
2026-04-16 10:00:00+00:00,4838.7001953125,4838.7001953125,4825.60009765625,4834.10009765625,2183,50.88070703823781,4838.602297496923,2.544520002660647,3.3012687468974438,16.045600702291285,1,0,4834.2001953125,48.715559531555314,1
2026-04-16 11:00:00+00:00,4843.89990234375,4844.2998046875,4836.7998046875,4838.7001953125,2185,53.33241232758976,4839.106831291859,2.6848830300732516,3.1779916035326057,15.435200652127621,1,0,4838.7001953125,50.88070703823781,0
2026-04-16 12:00:00+00:00,4837.7998046875,4845.0,4833.0,4844.10009765625,4452,50.16873690620975,4838.982352567635,2.2776396284871225,2.9979212085235094,15.189829176975648,0,1,4843.89990234375,53.33241232758976,0
2026-04-16 13:00:00+00:00,4815.89990234375,4846.2001953125,4805.2998046875,4838.2998046875,12136,40.80929665610411,4836.784023974884,0.18561752143614285,2.4354604711060364,17.02629785183453,0,1,4837.7998046875,50.16873690620975,0
2026-04-16 14:00:00+00:00,4810.2998046875,4828.39990234375,4792.10009765625,4815.7998046875,14057,38.81515441552386,4834.2617173760855,-1.9022778742910305,1.567912802026623,18.40297691152492,0,1,4815.89990234375,40.80929665610411,1
2026-04-16 15:00:00+00:00,4828.2001953125,4834.7001953125,4809.89990234375,4810.39990234375,7900,47.62507560632636,4833.684429560505,-2.088463586051148,0.8366375244110689,18.85992805846957,1,0,4810.2998046875,38.81515441552386,0
2026-04-16 16:00:00+00:00,4812.7001953125,4831.39990234375,4806.0,4828.60009765625,5836,41.987389378984375,4831.685931060695,-3.4470026640838114,-0.02009051328790712,19.327069078846744,0,1,4828.2001953125,47.62507560632636,0
2026-04-16 17:00:00+00:00,4810.10009765625,4816.60009765625,4802.0,4812.60009765625,5596,41.10829137495855,4829.630137403129,-4.679518248635759,-0.9519760603574775,18.989428262946976,0,1,4812.7001953125,41.987389378984375,0
2026-04-16 18:00:00+00:00,4809.7001953125,4815.5,4806.5,4810.0,2187,40.966224334517705,4827.7320476802115,-5.623737560266818,-1.8863283603393457,18.27589767273648,0,1,4810.10009765625,41.10829137495855,1
2026-04-16 19:00:00+00:00,4814.5,4819.7001953125,4810.2998046875,4810.89990234375,2245,43.490516082832045,4826.471852663049,-5.916531945472343,-2.692369077365945,17.684762124683875,1,0,4809.7001953125,40.966224334517705,0
2026-04-16 20:00:00+00:00,4810.89990234375,4815.10009765625,4806.0,4814.7998046875,1172,42.03853176446259,4824.9888097754965,-6.365691667765532,-3.4270335954458626,17.071571805510025,0,1,4814.5,43.490516082832045,1
2026-04-16 22:00:00+00:00,4816.0,4818.7998046875,4811.39990234375,4811.7998046875,0,44.84771315814999,4824.132732654021,-6.238208541226413,-3.989268584601973,16.416452558241453,1,0,4810.89990234375,42.03853176446259,0
